intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Point ID,Block Number
100,6,2614,1.824,564097116,564097116,-9,2086,1
100,7,2615,1.914,564097118,564097118,7,2087,1
100,8,2616,1.844,564097120,564097120,-7,2088,1
100,9,2616,1.904,564097123,564097123,9,2089,1
100,10,2617,1.862,564097125,564097125,-5,2090,1
100,11,2618,1.914,564097127,564097127,11,2091,1
100,12,2619,1.886,564097130,564097130,-3,2092,1
100,13,2620,1.946,564097132,564097132,13,2093,1
100,14,2621,1.862,564097134,564097134,-1,2094,1
100,15,2621,1.938,564097137,564097137,15,2095,1
4,0,2629,1.87,564097157,564097157,-15,2096,1
100,1,2630,1.862,564097160,564097160,1,2097,1
100,2,2631,1.916,564097162,564097162,-13,2098,1
100,3,2632,1.89,564097164,564097164,3,2099,1
100,4,2632,1.882,564097166,564097166,-11,2100,1
100,5,2633,1.884,564097169,564097169,5,2101,1
100,6,2634,1.808,564097171,564097171,-9,2102,1
100,7,2635,1.91,564097173,564097173,7,2103,1
100,8,2636,1.848,564097176,564097176,-7,2104,1
100,9,2637,1.922,564097178,564097178,9,2105,1
100,10,2637,1.868,564097180,564097180,-5,2106,1
100,11,2638,1.908,564097183,564097183,11,2107,1
100,12,2639,1.872,564097185,564097185,-3,2108,1
100,13,2640,1.95,564097187,564097187,13,2109,1
100,14,2641,1.866,564097190,564097190,-1,2110,1
100,15,2642,1.938,564097192,564097192,15,2111,1
4,0,2649,1.874,564097213,564097213,-15,2112,1
100,1,2650,1.866,564097215,564097215,1,2113,1
100,2,2651,1.912,564097217,564097217,-13,2114,1
100,3,2652,1.894,564097219,564097219,3,2115,1
100,4,2652,1.886,564097222,564097222,-11,2116,1
100,5,2653,1.892,564097224,564097224,5,2117,1
100,6,2654,1.82,564097226,564097226,-9,2118,1
100,7,2655,1.902,564097229,564097229,7,2119,1
100,8,2656,1.84,564097231,564097231,-7,2120,1
100,9,2656,1.922,564097233,564097233,9,2121,1
100,10,2657,1.874,564097236,564097236,-5,2122,1
100,11,2658,1.91,564097238,564097238,11,2123,1
100,12,2659,1.87,564097240,564097240,-3,2124,1
100,13,2660,1.946,564097243,564097243,13,2125,1
100,14,2661,1.876,564097245,564097245,-1,2126,1
100,15,2661,1.942,564097247,564097247,15,2127,1
4,0,2669,1.878,564097268,564097268,-15,2128,1
100,1,2670,1.866,564097270,564097270,1,2129,1
100,2,2671,1.918,564097272,564097272,-13,2130,1
100,3,2672,1.882,564097275,564097275,3,2131,1
100,4,2672,1.89,564097277,564097277,-11,2132,1
100,5,2673,1.888,564097279,564097279,5,2133,1
100,6,2674,1.816,564097282,564097282,-9,2134,1
100,7,2675,1.902,564097284,564097284,7,2135,1
100,8,2676,1.82,564097286,564097286,-7,2136,1
100,9,2677,1.922,564097289,564097289,9,2137,1
100,10,2677,1.878,564097291,564097291,-5,2138,1
100,11,2678,1.914,564097293,564097293,11,2139,1
100,12,2679,1.872,564097295,564097295,-3,2140,1
100,13,2680,1.93,564097298,564097298,13,2141,1
100,14,2681,1.872,564097300,564097300,-1,2142,1
100,15,2682,1.95,564097302,564097302,15,2143,1
5,0,2689,1.866,564097323,564097323,-15,2144,1
100,1,2690,1.87,564097325,564097325,1,2145,1
100,2,2691,1.918,564097328,564097328,-13,2146,1
100,3,2692,1.878,564097330,564097330,3,2147,1
100,4,2692,1.884,564097332,564097332,-11,2148,1
100,5,2693,1.888,564097335,564097335,5,2149,1
100,6,2694,1.824,564097337,564097337,-9,2150,1
100,7,2695,1.906,564097339,564097339,7,2151,1
100,8,2696,1.824,564097342,564097342,-7,2152,1
100,9,2696,1.906,564097344,564097344,9,2153,1
100,10,2697,1.87,564097346,564097346,-5,2154,1
100,11,2698,1.918,564097348,564097348,11,2155,1
100,12,2699,1.872,564097351,564097351,-3,2156,1
100,13,2700,1.93,564097353,564097353,13,2157,1
100,14,2701,1.864,564097355,564097355,-1,2158,1
100,15,2701,1.95,564097358,564097358,15,2159,1
4,0,2709,1.866,564097378,564097378,-15,2160,1
100,1,2710,1.864,564097381,564097381,1,2161,1
100,2,2711,1.92,564097383,564097383,-13,2162,1
100,3,2712,1.882,564097385,564097385,3,2163,1
100,4,2712,1.88,564097388,564097388,-11,2164,1
100,5,2713,1.88,564097390,564097390,5,2165,1
100,6,2714,1.82,564097392,564097392,-9,2166,1
100,7,2715,1.91,564097395,564097395,7,2167,1
100,8,2716,1.826,564097397,564097397,-7,2168,1
100,9,2717,1.91,564097399,564097399,9,2169,1
100,10,2717,1.858,564097401,564097401,-5,2170,1
100,11,2718,1.916,564097404,564097404,11,2171,1
100,12,2719,1.88,564097406,564097406,-3,2172,1
100,13,2720,1.938,564097408,564097408,13,2173,1
100,14,2721,1.86,564097411,564097411,-1,2174,1
100,15,2722,1.942,564097413,564097413,15,2175,1
4,0,2729,1.866,564097434,564097434,-15,2176,1
100,1,2730,1.856,564097436,564097436,1,2177,1
100,2,2731,1.92,564097438,564097438,-13,2178,1
100,3,2732,1.886,564097441,564097441,3,2179,1
100,4,2732,1.896,564097443,564097443,-11,2180,1
100,5,2733,1.884,564097445,564097445,5,2181,1
100,6,2734,1.812,564097448,564097448,-9,2182,1
100,7,2735,1.902,564097450,564097450,7,2183,1
100,8,2736,1.832,564097452,564097452,-7,2184,1
100,9,2736,1.916,564097454,564097454,9,2185,1
100,10,2737,1.866,564097457,564097457,-5,2186,1
100,11,2738,1.906,564097459,564097459,11,2187,1
100,12,2739,1.882,564097461,564097461,-3,2188,1
100,13,2740,1.942,564097464,564097464,13,2189,1
100,14,2741,1.868,564097466,564097466,-1,2190,1
100,15,2741,1.944,564097468,564097468,15,2191,1
4,0,2749,1.866,564097489,564097489,-15,2192,1
100,1,2750,1.868,564097491,564097491,1,2193,1
100,2,2751,1.908,564097494,564097494,-13,2194,1
100,3,2752,1.886,564097496,564097496,3,2195,1
100,4,2752,1.904,564097498,564097498,-11,2196,1
100,5,2753,1.884,564097501,564097501,5,2197,1
100,6,2754,1.816,564097503,564097503,-9,2198,1
100,7,2755,1.898,564097505,564097505,7,2199,1
100,8,2756,1.812,564097507,564097507,-7,2200,1
100,9,2757,1.922,564097510,564097510,9,2201,1
100,10,2757,1.874,564097512,564097512,-5,2202,1
100,11,2758,1.906,564097514,564097514,11,2203,1
100,12,2759,1.86,564097517,564097517,-3,2204,1
100,13,2760,1.942,564097519,564097519,13,2205,1
100,14,2761,1.872,564097521,564097521,-1,2206,1
100,15,2762,1.948,564097524,564097524,15,2207,1
4,0,2769,1.878,564097544,564097544,-15,2208,1
100,1,2770,1.862,564097547,564097547,1,2209,1
100,2,2771,1.908,564097549,564097549,-13,2210,1
100,3,2772,1.878,564097551,564097551,3,2211,1
100,4,2772,1.906,564097554,564097554,-11,2212,1
100,5,2773,1.888,564097556,564097556,5,2213,1
100,6,2774,1.816,564097558,564097558,-9,2214,1
100,7,2775,1.906,564097560,564097560,7,2215,1
100,8,2776,1.804,564097563,564097563,-7,2216,1
100,9,2776,1.914,564097565,564097565,9,2217,1
100,10,2777,1.884,564097567,564097567,-5,2218,1
100,11,2778,1.914,564097570,564097570,11,2219,1
100,12,2779,1.864,564097572,564097572,-3,2220,1
100,13,2780,1.93,564097574,564097574,13,2221,1
100,14,2781,1.864,564097577,564097577,-1,2222,1
100,15,2781,1.952,564097579,564097579,15,2223,1
4,0,2789,1.874,564097600,564097600,-15,2224,1
100,1,2790,1.874,564097602,564097602,1,2225,1
100,2,2791,1.912,564097604,564097604,-13,2226,1
100,3,2792,1.882,564097607,564097607,3,2227,1
100,4,2792,1.89,564097609,564097609,-11,2228,1
100,5,2793,1.888,564097611,564097611,5,2229,1
100,6,2794,1.82,564097613,564097613,-9,2230,1
100,7,2795,1.91,564097616,564097616,7,2231,1
100,8,2796,1.812,564097618,564097618,-7,2232,1
100,9,2796,1.91,564097620,564097620,9,2233,1
100,10,2797,1.87,564097623,564097623,-5,2234,1
100,11,2798,1.916,564097625,564097625,11,2235,1
100,12,2799,1.874,564097627,564097627,-3,2236,1
100,13,2800,1.938,564097630,564097630,13,2237,1
100,14,2801,1.86,564097632,564097632,-1,2238,1
100,15,2801,1.942,564097634,564097634,15,2239,1
4,0,2809,1.858,564097655,564097655,-15,2240,1
100,1,2810,1.87,564097657,564097657,1,2241,1
100,2,2811,1.916,564097660,564097660,-13,2242,1
100,3,2812,1.878,564097662,564097662,3,2243,1
100,4,2812,1.898,564097664,564097664,-11,2244,1
100,5,2813,1.876,564097666,564097666,5,2245,1
100,6,2814,1.82,564097669,564097669,-9,2246,1
100,7,2815,1.91,564097671,564097671,7,2247,1
100,8,2816,1.816,564097673,564097673,-7,2248,1
100,9,2817,1.91,564097676,564097676,9,2249,1
100,10,2817,1.862,564097678,564097678,-5,2250,1
100,11,2818,1.912,564097680,564097680,11,2251,1
100,12,2819,1.88,564097683,564097683,-3,2252,1
100,13,2820,1.942,564097685,564097685,13,2253,1
100,14,2821,1.866,564097687,564097687,-1,2254,1
100,15,2821,1.932,564097689,564097689,15,2255,1
4,0,2829,1.862,564097710,564097710,-15,2256,1
100,1,2830,1.856,564097713,564097713,1,2257,1
100,2,2831,1.918,564097715,564097715,-13,2258,1
100,3,2832,1.886,564097717,564097717,3,2259,1
100,4,2832,1.906,564097719,564097719,-11,2260,1
100,5,2833,1.88,564097722,564097722,5,2261,1
100,6,2834,1.812,564097724,564097724,-9,2262,1
100,7,2835,1.906,564097726,564097726,7,2263,1
100,8,2836,1.824,564097729,564097729,-7,2264,1
100,9,2837,1.918,564097731,564097731,9,2265,1
100,10,2837,1.866,564097733,564097733,-5,2266,1
100,11,2838,1.906,564097736,564097736,11,2267,1
100,12,2839,1.868,564097738,564097738,-3,2268,1
100,13,2840,1.942,564097740,564097740,13,2269,1
100,14,2841,1.868,564097742,564097742,-1,2270,1
100,15,2842,1.944,564097745,564097745,15,2271,1
4,0,2849,1.85,564097766,564097766,-15,2272,1
100,1,2850,1.86,564097768,564097768,1,2273,1
100,2,2851,1.91,564097770,564097770,-13,2274,1
100,3,2852,1.89,564097772,564097772,3,2275,1
100,4,2852,1.906,564097775,564097775,-11,2276,1
100,5,2853,1.888,564097777,564097777,5,2277,1
100,6,2854,1.808,564097779,564097779,-9,2278,1
100,7,2855,1.898,564097782,564097782,7,2279,1
100,8,2856,1.814,564097784,564097784,-7,2280,1
100,9,2857,1.922,564097786,564097786,9,2281,1
100,10,2857,1.876,564097789,564097789,-5,2282,1
100,11,2858,1.906,564097791,564097791,11,2283,1
100,12,2859,1.864,564097793,564097793,-3,2284,1
100,13,2860,1.942,564097795,564097795,13,2285,1
100,14,2861,1.876,564097798,564097798,-1,2286,1
100,15,2861,1.946,564097800,564097800,15,2287,1
4,0,2869,1.862,564097821,564097821,-15,2288,1
100,1,2870,1.864,564097823,564097823,1,2289,1
100,2,2871,1.91,564097825,564097825,-13,2290,1
100,3,2872,1.87,564097828,564097828,3,2291,1
100,4,2872,1.906,564097830,564097830,-11,2292,1
100,5,2873,1.888,564097832,564097832,5,2293,1
100,6,2874,1.816,564097835,564097835,-9,2294,1
100,7,2875,1.902,564097837,564097837,7,2295,1
100,8,2876,1.804,564097839,564097839,-7,2296,1
100,9,2877,1.918,564097842,564097842,9,2297,1
100,10,2877,1.878,564097844,564097844,-5,2298,1
100,11,2878,1.914,564097846,564097846,11,2299,1
100,12,2879,1.87,564097848,564097848,-3,2300,1
100,13,2880,1.934,564097851,564097851,13,2301,1
100,14,2881,1.868,564097853,564097853,-1,2302,1
100,15,2881,1.954,564097855,564097855,15,2303,1
4,0,2889,1.862,564097876,564097876,-15,2304,1
100,1,2890,1.87,564097878,564097878,1,2305,1
100,2,2891,1.912,564097881,564097881,-13,2306,1
100,3,2891,1.874,564097883,564097883,3,2307,1
100,4,2892,1.894,564097885,564097885,-11,2308,1
100,5,2893,1.884,564097888,564097888,5,2309,1
100,6,2894,1.822,564097890,564097890,-9,2310,1
100,7,2895,1.906,564097892,564097892,7,2311,1
178,8,2896,1.802,564097894,564097894,-7,2312,1
100,9,2896,1.91,564097897,564097897,9,2313,1
100,10,2897,1.87,564097899,564097899,-5,2314,1
100,11,2898,1.914,564097901,564097901,11,2315,1
100,12,2899,1.872,564097904,564097904,-3,2316,1
100,13,2900,1.934,564097906,564097906,13,2317,1
100,14,2901,1.866,564097908,564097908,-1,2318,1
100,15,2901,1.946,564097911,564097911,15,2319,1
4,0,2909,1.858,564097931,564097931,-15,2320,1
100,1,2910,1.866,564097934,564097934,1,2321,1
100,2,2911,1.92,564097936,564097936,-13,2322,1
100,3,2912,1.882,564097938,564097938,3,2323,1
100,4,2912,1.898,564097941,564097941,-11,2324,1
100,5,2913,1.88,564097943,564097943,5,2325,1
100,6,2914,1.824,564097945,564097945,-9,2326,1
100,7,2915,1.914,564097947,564097947,7,2327,1
100,8,2916,1.806,564097950,564097950,-7,2328,1
100,9,2917,1.914,564097952,564097952,9,2329,1
100,10,2917,1.856,564097954,564097954,-5,2330,1
100,11,2918,1.912,564097957,564097957,11,2331,1
100,12,2919,1.88,564097959,564097959,-3,2332,1
100,13,2920,1.942,564097961,564097961,13,2333,1
100,14,2921,1.864,564097964,564097964,-1,2334,1
100,15,2922,1.934,564097966,564097966,15,2335,1
4,0,2929,1.854,564097987,564097987,-15,2336,1
100,1,2930,1.848,564097989,564097989,1,2337,1
100,2,2931,1.916,564097991,564097991,-13,2338,1
100,3,2931,1.89,564097994,564097994,3,2339,1
100,4,2932,1.9,564097996,564097996,-11,2340,1
100,5,2933,1.88,564097998,564097998,5,2341,1
100,6,2934,1.808,564098000,564098000,-9,2342,1
100,7,2935,1.906,564098003,564098003,7,2343,1
100,8,2936,1.816,564098005,564098005,-7,2344,1
100,9,2937,1.914,564098007,564098007,9,2345,1
100,10,2937,1.87,564098010,564098010,-5,2346,1
100,11,2938,1.906,564098012,564098012,11,2347,1
100,12,2939,1.872,564098014,564098014,-3,2348,1
100,13,2940,1.942,564098017,564098017,13,2349,1
100,14,2941,1.862,564098019,564098019,-1,2350,1
100,15,2941,1.938,564098021,564098021,15,2351,1
4,0,2949,1.854,564098042,564098042,-15,2352,1
100,1,2950,1.868,564098044,564098044,1,2353,1
100,2,2951,1.904,564098046,564098046,-13,2354,1
100,3,2951,1.882,564098049,564098049,3,2355,1
100,4,2952,1.902,564098051,564098051,-11,2356,1
100,5,2953,1.884,564098053,564098053,5,2357,1
100,6,2954,1.812,564098056,564098056,-9,2358,1
100,7,2955,1.898,564098058,564098058,7,2359,1
100,8,2956,1.816,564098060,564098060,-7,2360,1
100,9,2957,1.926,564098063,564098063,9,2361,1
100,10,2957,1.866,564098065,564098065,-5,2362,1
100,11,2958,1.91,564098067,564098067,11,2363,1
100,12,2959,1.86,564098070,564098070,-3,2364,1
100,13,2960,1.946,564098072,564098072,13,2365,1
100,14,2961,1.872,564098074,564098074,-1,2366,1
100,15,2961,1.942,564098076,564098076,15,2367,1
4,0,2969,1.87,564098097,564098097,-15,2368,1
100,1,2970,1.86,564098099,564098099,1,2369,1
100,2,2971,1.916,564098102,564098102,-13,2370,1
100,3,2972,1.874,564098104,564098104,3,2371,1
100,4,2972,1.906,564098106,564098106,-11,2372,1
100,5,2973,1.888,564098109,564098109,5,2373,1
100,6,2974,1.816,564098111,564098111,-9,2374,1
100,7,2975,1.898,564098113,564098113,7,2375,1
100,8,2976,1.804,564098116,564098116,-7,2376,1
100,9,2976,1.918,564098118,564098118,9,2377,1
100,10,2977,1.876,564098120,564098120,-5,2378,1
100,11,2978,1.91,564098123,564098123,11,2379,1
100,12,2979,1.868,564098125,564098125,-3,2380,1
100,13,2980,1.934,564098127,564098127,13,2381,1
100,14,2981,1.868,564098129,564098129,-1,2382,1
100,15,2982,1.946,564098132,564098132,15,2383,1
4,0,2989,1.85,564098152,564098152,-15,2384,1
100,1,2990,1.874,564098155,564098155,1,2385,1
100,2,2991,1.908,564098157,564098157,-13,2386,1
100,3,2991,1.878,564098159,564098159,3,2387,1
100,4,2992,1.898,564098162,564098162,-11,2388,1
100,5,2993,1.888,564098164,564098164,5,2389,1
100,6,2994,1.82,564098166,564098166,-9,2390,1
100,7,2995,1.91,564098169,564098169,7,2391,1
100,8,2996,1.808,564098171,564098171,-7,2392,1
100,9,2997,1.91,564098173,564098173,9,2393,1
100,10,2997,1.866,564098176,564098176,-5,2394,1
100,11,2998,1.92,564098178,564098178,11,2395,1
100,12,2999,1.872,564098180,564098180,-3,2396,1
100,13,3000,1.934,564098182,564098182,13,2397,1
100,14,3001,1.856,564098185,564098185,-1,2398,1
100,15,3002,1.946,564098187,564098187,15,2399,1
4,0,3009,1.854,564098208,564098208,-15,2400,1
100,1,3010,1.87,564098210,564098210,1,2401,1
100,2,3011,1.916,564098212,564098212,-13,2402,1
100,3,3011,1.882,564098215,564098215,3,2403,1
100,4,3012,1.902,564098217,564098217,-11,2404,1
100,5,3013,1.872,564098219,564098219,5,2405,1
100,6,3014,1.824,564098222,564098222,-9,2406,1
100,7,3015,1.91,564098224,564098224,7,2407,1
100,8,3016,1.812,564098226,564098226,-7,2408,1
100,9,3016,1.914,564098229,564098229,9,2409,1
100,10,3017,1.854,564098231,564098231,-5,2410,1
100,11,3018,1.918,564098233,564098233,11,2411,1
100,12,3019,1.88,564098235,564098235,-3,2412,1
100,13,3020,1.938,564098238,564098238,13,2413,1
100,14,3021,1.864,564098240,564098240,-1,2414,1
100,15,3022,1.938,564098242,564098242,15,2415,1
4,0,3029,1.842,564098263,564098263,-15,2416,1
100,1,3030,1.86,564098265,564098265,1,2417,1
100,2,3031,1.92,564098268,564098268,-13,2418,1
100,3,3031,1.886,564098270,564098270,3,2419,1
100,4,3032,1.902,564098272,564098272,-11,2420,1
100,5,3033,1.876,564098275,564098275,5,2421,1
100,6,3034,1.816,564098277,564098277,-9,2422,1
100,7,3035,1.906,564098279,564098279,7,2423,1
100,8,3036,1.818,564098282,564098282,-7,2424,1
100,9,3036,1.922,564098284,564098284,9,2425,1
100,10,3037,1.866,564098286,564098286,-5,2426,1
100,11,3038,1.902,564098288,564098288,11,2427,1
100,12,3039,1.872,564098291,564098291,-3,2428,1
100,13,3040,1.946,564098293,564098293,13,2429,1
100,14,3041,1.868,564098295,564098295,-1,2430,1
100,15,3042,1.938,564098298,564098298,15,2431,1
4,0,3049,1.834,564098318,564098318,-15,2432,1
100,1,3050,1.86,564098321,564098321,1,2433,1
100,2,3051,1.912,564098323,564098323,-13,2434,1
100,3,3051,1.886,564098325,564098325,3,2435,1
100,4,3052,1.906,564098328,564098328,-11,2436,1
100,5,3053,1.884,564098330,564098330,5,2437,1
100,6,3054,1.816,564098332,564098332,-9,2438,1
100,7,3055,1.898,564098334,564098334,7,2439,1
100,8,3056,1.814,564098337,564098337,-7,2440,1
100,9,3056,1.922,564098339,564098339,9,2441,1
100,10,3057,1.87,564098341,564098341,-5,2442,1
100,11,3058,1.906,564098344,564098344,11,2443,1
100,12,3059,1.86,564098346,564098346,-3,2444,1
100,13,3060,1.946,564098348,564098348,13,2445,1
100,14,3061,1.874,564098351,564098351,-1,2446,1
100,15,3061,1.942,564098353,564098353,15,2447,1
4,0,3069,1.85,564098374,564098374,-15,2448,1
100,1,3070,1.864,564098376,564098376,1,2449,1
100,2,3071,1.912,564098378,564098378,-13,2450,1
100,3,3071,1.878,564098381,564098381,3,2451,1
100,4,3072,1.904,564098383,564098383,-11,2452,1
100,5,3073,1.888,564098385,564098385,5,2453,1
100,6,3074,1.816,564098387,564098387,-9,2454,1
100,7,3075,1.898,564098390,564098390,7,2455,1
100,8,3076,1.806,564098392,564098392,-7,2456,1
100,9,3076,1.914,564098394,564098394,9,2457,1
100,10,3077,1.88,564098397,564098397,-5,2458,1
100,11,3078,1.914,564098399,564098399,11,2459,1
100,12,3079,1.868,564098401,564098401,-3,2460,1
100,13,3080,1.934,564098404,564098404,13,2461,1
100,14,3081,1.864,564098406,564098406,-1,2462,1
100,15,3082,1.946,564098408,564098408,15,2463,1
4,0,3089,1.858,564098429,564098429,-15,2464,1
100,1,3090,1.87,564098431,564098431,1,2465,1
100,2,3091,1.912,564098434,564098434,-13,2466,1
100,3,3092,1.878,564098436,564098436,3,2467,1
100,4,3092,1.898,564098438,564098438,-11,2468,1
100,5,3093,1.892,564098440,564098440,5,2469,1
100,6,3094,1.828,564098443,564098443,-9,2470,1
100,7,3095,1.902,564098445,564098445,7,2471,1
100,8,3096,1.808,564098447,564098447,-7,2472,1
100,9,3096,1.91,564098450,564098450,9,2473,1
100,10,3097,1.874,564098452,564098452,-5,2474,1
100,11,3098,1.918,564098454,564098454,11,2475,1
100,12,3099,1.882,564098457,564098457,-3,2476,1
100,13,3100,1.938,564098459,564098459,13,2477,1
100,14,3101,1.86,564098461,564098461,-1,2478,1
100,15,3101,1.946,564098464,564098464,15,2479,1
4,0,3109,1.842,564098484,564098484,-15,2480,1
100,1,3110,1.868,564098487,564098487,1,2481,1
100,2,3111,1.92,564098489,564098489,-13,2482,1
100,3,3112,1.886,564098491,564098491,3,2483,1
100,4,3112,1.898,564098493,564098493,-11,2484,1
100,5,3113,1.88,564098496,564098496,5,2485,1
100,6,3114,1.82,564098498,564098498,-9,2486,1
100,7,3115,1.914,564098500,564098500,7,2487,1
100,8,3116,1.81,564098503,564098503,-7,2488,1
100,9,3117,1.906,564098505,564098505,9,2489,1
100,10,3117,1.86,564098507,564098507,-5,2490,1
100,11,3118,1.916,564098510,564098510,11,2491,1
100,12,3119,1.88,564098512,564098512,-3,2492,1
100,13,3120,1.938,564098514,564098514,13,2493,1
100,14,3121,1.862,564098517,564098517,-1,2494,1
100,15,3122,1.938,564098519,564098519,15,2495,1
4,0,3129,1.838,564098540,564098540,-15,2496,1
100,1,3130,1.856,564098542,564098542,1,2497,1
100,2,3131,1.916,564098544,564098544,-13,2498,1
100,3,3132,1.886,564098546,564098546,3,2499,1
100,4,3132,1.906,564098549,564098549,-11,2500,1
100,5,3133,1.876,564098551,564098551,5,2501,1
100,6,3134,1.812,564098553,564098553,-9,2502,1
100,7,3135,1.91,564098556,564098556,7,2503,1
100,8,3136,1.816,564098558,564098558,-7,2504,1
100,9,3136,1.918,564098560,564098560,9,2505,1
100,10,3137,1.866,564098563,564098563,-5,2506,1
100,11,3138,1.91,564098565,564098565,11,2507,1
100,12,3139,1.874,564098567,564098567,-3,2508,1
100,13,3140,1.95,564098570,564098570,13,2509,1
100,14,3141,1.87,564098572,564098572,-1,2510,1
100,15,3141,1.94,564098574,564098574,15,2511,1
4,0,3149,1.846,564098595,564098595,-15,2512,1
100,1,3150,1.862,564098597,564098597,1,2513,1
100,2,3151,1.91,564098599,564098599,-13,2514,1
100,3,3152,1.878,564098602,564098602,3,2515,1
100,4,3152,1.906,564098604,564098604,-11,2516,1
100,5,3153,1.884,564098606,564098606,5,2517,1
100,6,3154,1.816,564098609,564098609,-9,2518,1
100,7,3155,1.902,564098611,564098611,7,2519,1
